,id,train_seed,test_seed,train_size,test_size,v,tree_size,epochs,test_rmse
88,38.0,38.0,88.0,356.0,475.0,0.01,1.0,800.0,7.3613218700522225
89,39.0,39.0,89.0,356.0,475.0,0.01,1.0,800.0,6.951938031518703
90,40.0,40.0,90.0,356.0,475.0,0.01,1.0,800.0,6.947232123090708
91,41.0,41.0,91.0,356.0,475.0,0.01,1.0,800.0,7.860712627061971
92,42.0,42.0,92.0,356.0,475.0,0.01,1.0,800.0,5.630539692501535
93,43.0,43.0,93.0,356.0,475.0,0.01,1.0,800.0,6.717912408224366
94,44.0,44.0,94.0,356.0,475.0,0.01,1.0,800.0,6.490198164847798
95,45.0,45.0,95.0,356.0,475.0,0.01,1.0,800.0,6.659595330658239
96,46.0,46.0,96.0,356.0,475.0,0.01,1.0,800.0,7.378640349403242
97,47.0,47.0,97.0,356.0,475.0,0.01,1.0,800.0,7.450280442893122
98,48.0,48.0,98.0,356.0,475.0,0.01,1.0,800.0,7.071296476427721
99,49.0,49.0,99.0,356.0,475.0,0.01,1.0,800.0,7.5024437268456055
100,0.0,0.0,50.0,712.0,475.0,0.07,1.0,400.0,6.145742816571509
101,1.0,1.0,51.0,712.0,475.0,0.07,1.0,400.0,5.869612925220661
102,2.0,2.0,52.0,712.0,475.0,0.07,1.0,400.0,6.334781393704031
103,3.0,3.0,53.0,712.0,475.0,0.07,1.0,400.0,5.904932919052417
104,4.0,4.0,54.0,712.0,475.0,0.07,1.0,400.0,6.915933080324522
105,5.0,5.0,55.0,712.0,475.0,0.07,1.0,400.0,6.383331275428558
106,6.0,6.0,56.0,712.0,475.0,0.07,1.0,400.0,7.483922114215351
107,7.0,7.0,57.0,712.0,475.0,0.07,1.0,400.0,6.9224599685293375
108,8.0,8.0,58.0,712.0,475.0,0.07,1.0,400.0,7.233715043069847
109,9.0,9.0,59.0,712.0,475.0,0.07,1.0,400.0,6.011716259964852
110,10.0,10.0,60.0,712.0,475.0,0.07,1.0,400.0,6.8505068979543395
111,11.0,11.0,61.0,712.0,475.0,0.07,1.0,400.0,6.27348861285856
112,12.0,12.0,62.0,712.0,475.0,0.07,1.0,400.0,6.155679482305864
113,13.0,13.0,63.0,712.0,475.0,0.07,1.0,400.0,6.187629965498278
114,14.0,14.0,64.0,712.0,475.0,0.07,1.0,400.0,6.405118823182188
115,15.0,15.0,65.0,712.0,475.0,0.07,1.0,400.0,7.008172276630683
116,16.0,16.0,66.0,712.0,475.0,0.07,1.0,400.0,7.4793864850624185
117,17.0,17.0,67.0,712.0,475.0,0.07,1.0,400.0,6.4394071571513045
118,18.0,18.0,68.0,712.0,475.0,0.07,1.0,400.0,6.62320100058259
119,19.0,19.0,69.0,712.0,475.0,0.07,1.0,400.0,7.11201960978412
120,20.0,20.0,70.0,712.0,475.0,0.07,1.0,400.0,7.763448713498139
121,21.0,21.0,71.0,712.0,475.0,0.07,1.0,400.0,7.213779250088342
122,22.0,22.0,72.0,712.0,475.0,0.07,1.0,400.0,6.946977909097839
123,23.0,23.0,73.0,712.0,475.0,0.07,1.0,400.0,6.942761630839905
124,24.0,24.0,74.0,712.0,475.0,0.07,1.0,400.0,7.392771436573357
125,25.0,25.0,75.0,712.0,475.0,0.07,1.0,400.0,6.83803621665544
126,26.0,26.0,76.0,712.0,475.0,0.07,1.0,400.0,7.244573574576787
127,27.0,27.0,77.0,712.0,475.0,0.07,1.0,400.0,6.356872734140299
128,28.0,28.0,78.0,712.0,475.0,0.07,1.0,400.0,7.501651911649101
129,29.0,29.0,79.0,712.0,475.0,0.07,1.0,400.0,6.779648312320946
130,30.0,30.0,80.0,712.0,475.0,0.07,1.0,400.0,7.3772532560950115
131,31.0,31.0,81.0,712.0,475.0,0.07,1.0,400.0,6.1718915382690955
132,32.0,32.0,82.0,712.0,475.0,0.07,1.0,400.0,6.794018667381769
133,33.0,33.0,83.0,712.0,475.0,0.07,1.0,400.0,5.941182247726412
134,34.0,34.0,84.0,712.0,475.0,0.07,1.0,400.0,6.723733324326448
135,35.0,35.0,85.0,712.0,475.0,0.07,1.0,400.0,6.422986766704956
136,36.0,36.0,86.0,712.0,475.0,0.07,1.0,400.0,6.312739775339596
137,37.0,37.0,87.0,712.0,475.0,0.07,1.0,400.0,7.597696330389867
138,38.0,38.0,88.0,712.0,475.0,0.07,1.0,400.0,7.161557718473332
139,39.0,39.0,89.0,712.0,475.0,0.07,1.0,400.0,6.8517999436763715
140,40.0,40.0,90.0,712.0,475.0,0.07,1.0,400.0,6.933456597887543
141,41.0,41.0,91.0,712.0,475.0,0.07,1.0,400.0,7.8250861687895075
142,42.0,42.0,92.0,712.0,475.0,0.07,1.0,400.0,5.424832699762288
143,43.0,43.0,93.0,712.0,475.0,0.07,1.0,400.0,6.586385735232005
144,44.0,44.0,94.0,712.0,475.0,0.07,1.0,400.0,6.2093438262346865
145,45.0,45.0,95.0,712.0,475.0,0.07,1.0,400.0,6.473870944577556
146,46.0,46.0,96.0,712.0,475.0,0.07,1.0,400.0,7.199873830325915
147,47.0,47.0,97.0,712.0,475.0,0.07,1.0,400.0,7.356099130656001
148,48.0,48.0,98.0,712.0,475.0,0.07,1.0,400.0,6.837612612424542
149,49.0,49.0,99.0,712.0,475.0,0.07,1.0,400.0,7.4472816146225815
150,0.0,0.0,50.0,1068.0,475.0,0.01,2.0,600.0,6.081027337558898
151,1.0,1.0,51.0,1068.0,475.0,0.01,2.0,600.0,5.781157975748064
152,2.0,2.0,52.0,1068.0,475.0,0.01,2.0,600.0,6.275443842815975
153,3.0,3.0,53.0,1068.0,475.0,0.01,2.0,600.0,5.878246222482104
154,4.0,4.0,54.0,1068.0,475.0,0.01,2.0,600.0,6.917375244655386
155,5.0,5.0,55.0,1068.0,475.0,0.01,2.0,600.0,6.280135866441416
156,6.0,6.0,56.0,1068.0,475.0,0.01,2.0,600.0,7.423788317299064
157,7.0,7.0,57.0,1068.0,475.0,0.01,2.0,600.0,6.856915772460985
158,8.0,8.0,58.0,1068.0,475.0,0.01,2.0,600.0,7.089268277327194
159,9.0,9.0,59.0,1068.0,475.0,0.01,2.0,600.0,6.0062249562661565
160,10.0,10.0,60.0,1068.0,475.0,0.01,2.0,600.0,6.786591245006086
161,11.0,11.0,61.0,1068.0,475.0,0.01,2.0,600.0,6.162723177903072
162,12.0,12.0,62.0,1068.0,475.0,0.01,2.0,600.0,6.0911826995143565
163,13.0,13.0,63.0,1068.0,475.0,0.01,2.0,600.0,6.242532429950464
164,14.0,14.0,64.0,1068.0,475.0,0.01,2.0,600.0,6.44557502559218
165,15.0,15.0,65.0,1068.0,475.0,0.01,2.0,600.0,7.047086792846023
166,16.0,16.0,66.0,1068.0,475.0,0.01,2.0,600.0,7.199438353093169
167,17.0,17.0,67.0,1068.0,475.0,0.01,2.0,600.0,6.295829470515465
168,18.0,18.0,68.0,1068.0,475.0,0.01,2.0,600.0,6.627330590257336
169,19.0,19.0,69.0,1068.0,475.0,0.01,2.0,600.0,7.161130749056176
170,20.0,20.0,70.0,1068.0,475.0,0.01,2.0,600.0,7.5790486983765435
171,21.0,21.0,71.0,1068.0,475.0,0.01,2.0,600.0,7.045809497208401
172,22.0,22.0,72.0,1068.0,475.0,0.01,2.0,600.0,6.881769310285139
173,23.0,23.0,73.0,1068.0,475.0,0.01,2.0,600.0,7.009564684344615
174,24.0,24.0,74.0,1068.0,475.0,0.01,2.0,600.0,7.398042246447182
175,25.0,25.0,75.0,1068.0,475.0,0.01,2.0,600.0,6.774850542568239
176,26.0,26.0,76.0,1068.0,475.0,0.01,2.0,600.0,7.290750340306452
177,27.0,27.0,77.0,1068.0,475.0,0.01,2.0,600.0,6.253382487305981
178,28.0,28.0,78.0,1068.0,475.0,0.01,2.0,600.0,7.412202709822446
179,29.0,29.0,79.0,1068.0,475.0,0.01,2.0,600.0,6.657424732717019
180,30.0,30.0,80.0,1068.0,475.0,0.01,2.0,600.0,7.30230570579235
181,31.0,31.0,81.0,1068.0,475.0,0.01,2.0,600.0,6.1260412157110515
182,32.0,32.0,82.0,1068.0,475.0,0.01,2.0,600.0,6.795740911119629
183,33.0,33.0,83.0,1068.0,475.0,0.01,2.0,600.0,5.82326286461666
184,34.0,34.0,84.0,1068.0,475.0,0.01,2.0,600.0,6.458291172091223
185,35.0,35.0,85.0,1068.0,475.0,0.01,2.0,600.0,6.3014245755945115
186,36.0,36.0,86.0,1068.0,475.0,0.01,2.0,600.0,6.236316921534051
187,37.0,37.0,87.0,1068.0,475.0,0.01,2.0,600.0,7.603788542407414
188,38.0,38.0,88.0,1068.0,475.0,0.01,2.0,600.0,7.172502367604921
189,39.0,39.0,89.0,1068.0,475.0,0.01,2.0,600.0,6.707168743290263
190,40.0,40.0,90.0,1068.0,475.0,0.01,2.0,600.0,6.821236638427307
191,41.0,41.0,91.0,1068.0,475.0,0.01,2.0,600.0,7.753628496848894
192,42.0,42.0,92.0,1068.0,475.0,0.01,2.0,600.0,5.432752728041111
193,43.0,43.0,93.0,1068.0,475.0,0.01,2.0,600.0,6.5287956963464975
194,44.0,44.0,94.0,1068.0,475.0,0.01,2.0,600.0,6.125965743571247
195,45.0,45.0,95.0,1068.0,475.0,0.01,2.0,600.0,6.413994409033907
196,46.0,46.0,96.0,1068.0,475.0,0.01,2.0,600.0,7.039394724628029
197,47.0,47.0,97.0,1068.0,475.0,0.01,2.0,600.0,7.227024289139018
198,48.0,48.0,98.0,1068.0,475.0,0.01,2.0,600.0,6.735232795249674
199,49.0,49.0,99.0,1068.0,475.0,0.01,2.0,600.0,7.335669252966499
200,0.0,0.0,50.0,1410.0,475.0,0.01,2.0,800.0,5.972908026341021
201,1.0,1.0,51.0,1410.0,475.0,0.01,2.0,800.0,5.707147842012434
202,2.0,2.0,52.0,1410.0,475.0,0.01,2.0,800.0,6.266904392254981
203,3.0,3.0,53.0,1410.0,475.0,0.01,2.0,800.0,5.819155089745168
204,4.0,4.0,54.0,1410.0,475.0,0.01,2.0,800.0,6.83490140015729
205,5.0,5.0,55.0,1410.0,475.0,0.01,2.0,800.0,6.280448384174139
206,6.0,6.0,56.0,1410.0,475.0,0.01,2.0,800.0,7.345581244596436
207,7.0,7.0,57.0,1410.0,475.0,0.01,2.0,800.0,6.834064547778862
208,8.0,8.0,58.0,1410.0,475.0,0.01,2.0,800.0,7.038787510569179
209,9.0,9.0,59.0,1410.0,475.0,0.01,2.0,800.0,5.993684527303483
210,10.0,10.0,60.0,1410.0,475.0,0.01,2.0,800.0,6.7154685699351
211,11.0,11.0,61.0,1410.0,475.0,0.01,2.0,800.0,6.09429159275833
212,12.0,12.0,62.0,1410.0,475.0,0.01,2.0,800.0,6.025260966243398
213,13.0,13.0,63.0,1410.0,475.0,0.01,2.0,800.0,6.179213310696173
214,14.0,14.0,64.0,1410.0,475.0,0.01,2.0,800.0,6.473479729952238
215,15.0,15.0,65.0,1410.0,475.0,0.01,2.0,800.0,7.010154108470312
216,16.0,16.0,66.0,1410.0,475.0,0.01,2.0,800.0,7.160232544398324
217,17.0,17.0,67.0,1410.0,475.0,0.01,2.0,800.0,6.135157145241829
218,18.0,18.0,68.0,1410.0,475.0,0.01,2.0,800.0,6.560255730256636
219,19.0,19.0,69.0,1410.0,475.0,0.01,2.0,800.0,7.04988957020745
220,20.0,20.0,70.0,1410.0,475.0,0.01,2.0,800.0,7.544676693877374
221,21.0,21.0,71.0,1410.0,475.0,0.01,2.0,800.0,7.007345949613517
222,22.0,22.0,72.0,1410.0,475.0,0.01,2.0,800.0,6.7994293819214064
223,23.0,23.0,73.0,1410.0,475.0,0.01,2.0,800.0,6.904471776159443
224,24.0,24.0,74.0,1410.0,475.0,0.01,2.0,800.0,7.267506632476672
225,25.0,25.0,75.0,1410.0,475.0,0.01,2.0,800.0,6.748003462685395
226,26.0,26.0,76.0,1410.0,475.0,0.01,2.0,800.0,7.199540206540753
227,27.0,27.0,77.0,1410.0,475.0,0.01,2.0,800.0,6.15528142204638
228,28.0,28.0,78.0,1410.0,475.0,0.01,2.0,800.0,7.41209555821407
229,29.0,29.0,79.0,1410.0,475.0,0.01,2.0,800.0,6.557872902992368
230,30.0,30.0,80.0,1410.0,475.0,0.01,2.0,800.0,7.263282836632122
231,31.0,31.0,81.0,1410.0,475.0,0.01,2.0,800.0,5.965957392688106
232,32.0,32.0,82.0,1410.0,475.0,0.01,2.0,800.0,6.734386669908392
233,33.0,33.0,83.0,1410.0,475.0,0.01,2.0,800.0,5.733574500273341
234,34.0,34.0,84.0,1410.0,475.0,0.01,2.0,800.0,6.447788600179069
235,35.0,35.0,85.0,1410.0,475.0,0.01,2.0,800.0,6.274352019480787
236,36.0,36.0,86.0,1410.0,475.0,0.01,2.0,800.0,6.319534523895731
237,37.0,37.0,87.0,1410.0,475.0,0.01,2.0,800.0,7.536212191496875
238,38.0,38.0,88.0,1410.0,475.0,0.01,2.0,800.0,7.1341806973463155
239,39.0,39.0,89.0,1410.0,475.0,0.01,2.0,800.0,6.654790419613424
240,40.0,40.0,90.0,1410.0,475.0,0.01,2.0,800.0,6.8015574389107245
241,41.0,41.0,91.0,1410.0,475.0,0.01,2.0,800.0,7.715847461733283
242,42.0,42.0,92.0,1410.0,475.0,0.01,2.0,800.0,5.254900628909703
243,43.0,43.0,93.0,1410.0,475.0,0.01,2.0,800.0,6.4389943966645244
244,44.0,44.0,94.0,1410.0,475.0,0.01,2.0,800.0,6.111013454917202
245,45.0,45.0,95.0,1410.0,475.0,0.01,2.0,800.0,6.372603154867267
246,46.0,46.0,96.0,1410.0,475.0,0.01,2.0,800.0,6.971610184921367
247,47.0,47.0,97.0,1410.0,475.0,0.01,2.0,800.0,7.224581194804374
248,48.0,48.0,98.0,1410.0,475.0,0.01,2.0,800.0,6.708529891576005
249,49.0,49.0,99.0,1410.0,475.0,0.01,2.0,800.0,7.213624931491331
